Description from OCISG 	Log2(Fold Change) from OCISG 	Type I IFN in human fibroblast cells(Main Label)	Type I IFN systems	Type II IFN systems	Type III IFN systems	HGNC ID	RefSeqAcc	RefSeq	Canonical transcript	Approved symbol	NCBI gene ID	Ensembl gene ID
Not_differentially_expressed	0.25	Refined nonISG	NonISG	ISG	Other	HGNC:18011	NM_018159	NP_060629	ENST00000375992	NUDT11	55190	ENSG00000196368
Up_regulated	0.58	Refined ISG	ISG	ISG	Other	HGNC:20234	NM_016337	NP_057421	ENST00000392920	EVL	51466	ENSG00000196405
Down_regulated (IRG)	-0.58	Refined nonISG	NonISG	Other	Other	HGNC:3395	NM_004444	NP_004435	ENST00000358173	EPHB4	2050	ENSG00000196411
Up_regulated	1.01	Refined ISG	Other	Other	Other	HGNC:11634	NM_001083962	NP_001077431	ENST00000354452	TCF4	6925	ENSG00000196628
Not_differentially_expressed	0.36	Refined nonISG	Other	Other	Other	HGNC:10492	NM_005978	NP_005969	ENST00000368708	S100A2	6273	ENSG00000196754
Up_regulated	2.22	Refined ISG	ISG	ISG	Other	HGNC:23368	NM_033446	NP_258257	ENST00000361171	MVB12B	89853	ENSG00000196814
Up_regulated	1.23	Refined ISG	ISG	ISG	Other	HGNC:17361	NM_212481	NP_997646	ENST00000357485	ARID5A	10865	ENSG00000196843
Up_regulated	0.4	Refined ISG	ISG	Other	Other	HGNC:19826	NM_174913	NP_777573	ENST00000267425	NOP9	161424	ENSG00000196943
Up_regulated	0.47	Refined ISG	ISG	ISG	NonISG	HGNC:542	NM_001153	NP_001144	ENST00000394295	ANXA4	307	ENSG00000196975
Not_differentially_expressed	-0.03	Refined nonISG	NonISG	NonISG	Other	HGNC:24586	NM_016025	NP_057109	ENST00000358154	METTL9	51108	ENSG00000197006
Not_differentially_expressed	-0.29	Refined nonISG	Other	Other	Other	HGNC:22220	NM_001001668	NP_001001668	ENST00000330619	ZNF470	388566	ENSG00000197016
Up_regulated	1	Refined ISG	Other	Other	Other	HGNC:17932	NM_013376	NP_037508	ENST00000357949	SERTAD1	29950	ENSG00000197019
Up_regulated	1.02	Refined ISG	ISG	ISG	Other	HGNC:25712	NM_024989	NP_079265	ENST00000354764	PGAP1	80055	ENSG00000197121
Up_regulated	0.54	Refined ISG	ISG	Other	NonISG	HGNC:4651	NM_002095	NP_002086	ENST00000355904	GTF2E2	2961	ENSG00000197265
Down_regulated (IRG)	-0.47	Refined nonISG	NonISG	Other	NonISG	HGNC:16135	NM_001080472	NP_001073941	ENST00000396825	FITM2	128486	ENSG00000197296
Not_differentially_expressed	0.49	Refined nonISG	Other	Other	Other	HGNC:25735	NM_001167912	NP_001161384	ENST00000362010	VEPH1	79674	ENSG00000197415
Not_differentially_expressed	-0.17	Refined nonISG	NonISG	Other	Other	HGNC:6108	NM_005897	NP_005888	ENST00000396478	IPP	3652	ENSG00000197429
Up_regulated	0.48	Refined ISG	Other	Other	Other	HGNC:8584	NM_002575	NP_002566	ENST00000299502	SERPINB2	5055	ENSG00000197632
Up_regulated	1.9	Refined ISG	ISG	ISG	Other	HGNC:18731	NM_025239	NP_079515	ENST00000397747	PDCD1LG2	80380	ENSG00000197646
Not_differentially_expressed	0.16	Refined nonISG	NonISG	NonISG	NonISG	HGNC:24789	NM_198446	NP_940848	ENST00000373042	C1orf122	127687	ENSG00000197982
Not_differentially_expressed	-0.36	Refined nonISG	Other	Other	Other	HGNC:26061	NM_014106	NP_054825	ENST00000356321	ZNF770	54989	ENSG00000198146
Up_regulated	1.42	Refined ISG	ISG	ISG	Other	HGNC:19310	NM_001001852	NP_001001852	ENST00000360612	PIM3	415116	ENSG00000198355
Not_differentially_expressed	-0.24	Refined nonISG	Other	Other	Other	HGNC:33230	NM_001039886	NP_001034975	ENST00000359798	ZNF808	388558	ENSG00000198482
Not_differentially_expressed	-0.06	Refined nonISG	NonISG	Other	NonISG	HGNC:17030	NM_007266	NP_009197	ENST00000610189	GPN1	11321	ENSG00000198522
Up_regulated	1.3	Refined ISG	ISG	ISG	Other	HGNC:960	NM_013448	NP_038476	ENST00000360310	BAZ1A	11177	ENSG00000198604
Not_differentially_expressed	-0.24	Refined nonISG	Other	Other	Other	HGNC:17717	NM_013233	NP_037365	ENST00000355999	STK39	27347	ENSG00000198648
Not_differentially_expressed	-0.04	Refined nonISG	NonISG	ISG	Other	HGNC:8604	NM_001015880	NP_001015880	ENST00000456849	PAPSS2	9060	ENSG00000198682
Down_regulated (IRG)	-0.45	Refined nonISG	NonISG	Other	NonISG	HGNC:19959	NM_001308120	NP_001295049	ENST00000361462	TOGARAM1	23116	ENSG00000198718
Up_regulated	3.27	Refined ISG	ISG	ISG	Other	HGNC:2908	NM_005618	NP_005609	ENST00000366756	DLL1	28514	ENSG00000198719
Up_regulated	0.34	Refined ISG	Other	Other	Other	HGNC:17598	NM_016021	NP_057105	ENST00000435041	UBE2J1	51465	ENSG00000198833
Up_regulated	0.78	Refined ISG	Other	Other	Other	HGNC:29799	NM_147156	NP_671512	ENST00000361781	SGMS1	259230	ENSG00000198964
Not_differentially_expressed	-0.02	Refined nonISG	NonISG	Other	NonISG	HGNC:33858	NM_001033564	NP_001028736	ENST00000368656	FAM229B	619208	ENSG00000203778
Up_regulated	7.28	Refined ISG	ISG	Other	Other	HGNC:23442	NM_001010987	NP_001010987	ENST00000371809	IFIT1B	439996	ENSG00000204010
Up_regulated	1.59	Refined ISG	ISG	ISG	Other	HGNC:6408	NM_005461	NP_005452	ENST00000373313	MAFB	9935	ENSG00000204103
Up_regulated	2.37	Refined ISG	ISG	ISG	Other	HGNC:25793	NM_001048183	NP_001041648	ENST00000373839	PHACTR4	65979	ENSG00000204138
Down_regulated (IRG)	-0.54	Refined nonISG	Other	Other	Other	HGNC:20712	NM_032283	NP_115659	ENST00000374142	ZDHHC18	84243	ENSG00000204160
Up_regulated	0.9	Refined ISG	ISG	Other	Other	HGNC:23463	NM_001190810	NP_001177739	ENST00000452145	AGAP9	642517	ENSG00000204172
Not_differentially_expressed	-0.51	Refined nonISG	Other	Other	Other	HGNC:29313	NM_020923	NP_065974	ENST00000374423	ZDBF2	57683	ENSG00000204186
Up_regulated	0.83	Refined ISG	ISG	ISG	NonISG	HGNC:1078	NM_001204	NP_001195	ENST00000374580	BMPR2	659	ENSG00000204217
Up_regulated	0.46	Refined ISG	ISG	Other	Other	HGNC:1103	NM_005104	NP_005095	ENST00000374825	BRD2	6046	ENSG00000204256
Not_differentially_expressed	0.08	Refined nonISG	NonISG	Other	NonISG	HGNC:13918	NM_004638	NP_004629	ENST00000376033	PRRC2A	7916	ENSG00000204469
Up_regulated	1.67	Refined ISG	ISG	ISG	NonISG	HGNC:7091	NM_005931	NP_005922	ENST00000252229	MICB	4277	ENSG00000204516
Up_regulated	0.63	Refined ISG	ISG	Other	Other	HGNC:7090	NM_001177519	NP_001170990	ENST00000449934	MICA	100507436	ENSG00000204520
Up_regulated	2.42	Refined ISG	ISG	Other	NonISG	HGNC:17202	NM_014068	NP_054787	ENST00000259881	PSORS1C1	170679	ENSG00000204540
Up_regulated	1.57	Refined ISG	ISG	ISG	Other	HGNC:4962	NM_005516	NP_005507	ENST00000376630	HLA-E	3133	ENSG00000204592
Down_regulated (IRG)	-1.01	Refined nonISG	Other	Other	Other	HGNC:37271	NM_001129891	NP_001123363	ENST00000377365	INSYN2B	100131897	ENSG00000204767
Not_differentially_expressed	-0.03	Refined nonISG	Other	Other	Other	HGNC:26113	NM_001082538	NP_001076007	ENST00000397659	TCTN1	79600	ENSG00000204852
Not_differentially_expressed	-0.06	Refined nonISG	Other	Other	Other	HGNC:30623	NM_032451	NP_115827	ENST00000378247	SPIRE2	84501	ENSG00000204991
Not_differentially_expressed	-0.15	Refined nonISG	Other	Other	Other	HGNC:25186	NM_001114748	NP_001108220	ENST00000378733	TMEM240	339453	ENSG00000205090
Up_regulated	2.25	Refined ISG	ISG	ISG	Other	HGNC:9538	NM_002801	NP_002792	ENST00000358514	PSMB10	5699	ENSG00000205220
Up_regulated	2.73	Refined ISG	ISG	ISG	Other	HGNC:14296	NM_176870	NP_789846	ENST00000379818	MT1M	4499	ENSG00000205364
Up_regulated	4.8	Refined ISG	Other	Other	Other	HGNC:1348	NM_017654	NP_060124	ENST00000379958	SAMD9	54809	ENSG00000205413
Up_regulated	0.93	Refined ISG	ISG	Other	Other	HGNC:17557	NM_016309	NP_057393	ENST00000399069	LCMT1	51451	ENSG00000205629
Not_differentially_expressed	-0.15	Refined nonISG	NonISG	Other	Other	HGNC:33710	NM_207327	NP_997210	ENST00000314567	CDPF1	150383	ENSG00000205643
Down_regulated (IRG)	-0.85	Refined nonISG	NonISG	Other	Other	HGNC:37238	NM_001145536	NP_001139008	ENST00000381365	C17orf107	100130311	ENSG00000205710
Down_regulated (IRG)	-0.47	Refined nonISG	Other	Other	Other	HGNC:13843	NM_001278559	NP_001265488	ENST00000382252	ZNF316	100131017	ENSG00000205903
Down_regulated (IRG)	-1.03	Refined nonISG	NonISG	NonISG	NonISG	HGNC:28301	NM_152721	NP_689934	ENST00000382713	DOK6	220164	ENSG00000206052
Down_regulated (IRG)	-0.5	Refined nonISG	NonISG	Other	Other	HGNC:14137	NM_144570	NP_653171	ENST00000248098	JPT2	90861	ENSG00000206053
Up_regulated	0.72	Refined ISG	ISG	ISG	Other	HGNC:4931	NM_002116	NP_002107	ENST00000376809	HLA-A	3105	ENSG00000206503
Up_regulated	0.7	Refined ISG	ISG	ISG	Other	HGNC:28404	NM_001195215	NP_001182144	ENST00000620048	DENND1B	163486	ENSG00000213047
Up_regulated	0.74	Refined ISG	Other	Other	Other	HGNC:25140	NM_199344	NP_955376	ENST00000271375	SFT2D2	375035	ENSG00000213064
Down_regulated (IRG)	-0.65	Refined nonISG	Other	Other	Other	HGNC:30834	NM_173084	NP_775107	ENST00000309784	TRIM59	286827	ENSG00000213186
Not_differentially_expressed	-0.16	Refined nonISG	NonISG	NonISG	Other	HGNC:4634	NM_000848	NP_000839	ENST00000241337	GSTM2	2946	ENSG00000213366
Up_regulated	7.61	Refined ISG	ISG	ISG	Other	HGNC:29606	NM_207398	NP_997281	ENST00000294671	GBP7	388646	ENSG00000213512
Up_regulated	0.6	Refined ISG	ISG	ISG	Other	HGNC:25073	NM_001162536	NP_001156008	ENST00000652648	RBMXL1	494115	ENSG00000213516
Not_differentially_expressed	-0.09	Refined nonISG	Other	Other	Other	HGNC:12669	NM_003374	NP_003365	ENST00000265333	VDAC1	7416	ENSG00000213585
Not_differentially_expressed	-0.21	Refined nonISG	NonISG	NonISG	Other	HGNC:9282	NM_002709	NP_002700	ENST00000395366	PPP1CB	5500	ENSG00000213639
Up_regulated	3.09	Refined ISG	Other	Other	Other	HGNC:12269	NM_033629	NP_338599	ENST00000625293	TREX1	11277	ENSG00000213689
Up_regulated	1.51	Refined ISG	ISG	ISG	ISG	HGNC:6131	NM_006084	NP_006075	ENST00000396864	IRF9	10379	ENSG00000213928
Up_regulated	1.91	Refined ISG	ISG	ISG	Other	HGNC:27900	NM_001085430	NP_001078899	ENST00000397861	C17orf67	339210	ENSG00000214226
Down_regulated (IRG)	-0.66	Refined nonISG	NonISG	NonISG	Other	HGNC:35422	NM_001142651	NP_001136123	ENST00000369800	NEURL1B	54492	ENSG00000214357
Up_regulated	0.7	Refined ISG	Other	Other	Other	HGNC:447	NM_001171136	NP_001164607	ENST00000652001	ZBED1	9189	ENSG00000214717
Not_differentially_expressed	-0.17	Refined nonISG	Other	Other	Other	HGNC:26993	NM_001042697	NP_001036162	ENST00000399277	ZSWIM7	125150	ENSG00000214941
Not_differentially_expressed	-0.01	Refined nonISG	NonISG	Other	Other	HGNC:37276	NM_001101426	NP_001094896	ENST00000407010	CRPPA	729920	ENSG00000214960
Down_regulated (IRG)	-0.55	Refined nonISG	NonISG	NonISG	NonISG	HGNC:26112	NM_024627	NP_078903	ENST00000328554	RTL10	79680	ENSG00000215012
Not_differentially_expressed	-0.09	Refined nonISG	NonISG	Other	Other	HGNC:15970	NM_020144	NP_064529	ENST00000404991	PAPOLB	56903	ENSG00000218823
Not_differentially_expressed	0.51	Refined nonISG	Other	Other	Other	HGNC:26646	NM_152600	NP_689813	ENST00000325421	ZNF579	163033	ENSG00000218891
Not_differentially_expressed	0.23	Refined nonISG	NonISG	NonISG	Other	HGNC:24736	NM_001145710	NP_001139182	ENST00000615575	FAM228B	375190	ENSG00000219626
Up_regulated	1.42	Refined ISG	ISG	ISG	Other	HGNC:9304	NM_002717	NP_002708	ENST00000380737	PPP2R2A	5520	ENSG00000221914
Up_regulated	4.26	Refined ISG	ISG	ISG	ISG	HGNC:14870	NM_030641	NP_085144	ENST00000409652	APOL6	80830	ENSG00000221963
Not_differentially_expressed	-0.03	Refined nonISG	NonISG	Other	Other	HGNC:3576	NM_021727	NP_068373	ENST00000278829	FADS3	3995	ENSG00000221968
Not_differentially_expressed	-0.35	Refined nonISG	Other	Other	Other	HGNC:37219	NM_001136534	NP_001130006	ENST00000426426	TMEM233	387890	ENSG00000224982
Not_differentially_expressed	0.02	Refined nonISG	Other	Other	Other	HGNC:50696	NM_001308421	NP_001295350	ENST00000436697	PIGBOS1	101928527	ENSG00000225973
Not_differentially_expressed	0.03	Refined nonISG	NonISG	Other	NonISG	HGNC:32483	NM_001134693	NP_001128165	ENST00000456793	OST4	100128731	ENSG00000228474
Up_regulated	0.83	Refined ISG	Other	Other	Other	HGNC:20670	NM_001271893	NP_001258822	ENST00000612363	TWIST2	117581	ENSG00000233608
Up_regulated	2.3	Refined ISG	Other	Other	Other	HGNC:12962	NM_003449	NP_003440	ENST00000454678	TRIM26	7726	ENSG00000234127
Up_regulated	1.41	Refined ISG	ISG	ISG	Other	HGNC:4932	NM_005514	NP_005505	ENST00000412585	HLA-B	3106	ENSG00000234745
Up_regulated	4.8	Refined ISG	ISG	ISG	Other	HGNC:28950	NM_014656	NP_055471	ENST00000423313	KIAA0040	9674	ENSG00000235750
Down_regulated (IRG)	-0.47	Refined nonISG	NonISG	Other	NonISG	HGNC:12859	NM_005667	NP_005658	ENST00000237455	RNF103	7844	ENSG00000239305
Up_regulated	4.38	Refined ISG	ISG	ISG	Other	HGNC:17357	NM_021822	NP_068594	ENST00000407997	APOBEC3G	60489	ENSG00000239713
Up_regulated	3.52	Refined ISG	ISG	ISG	Other	HGNC:9546	NM_002800	NP_002791	ENST00000374859	PSMB9	5698	ENSG00000240065
Up_regulated	0.63	Refined ISG	ISG	Other	Other	HGNC:23529	NM_182543	NP_872349	ENST00000377304	NSUN6	221078	ENSG00000241058
Up_regulated	2.85	Refined ISG	ISG	ISG	Other	HGNC:4937	NM_002120	NP_002111	ENST00000438763	HLA-DOB	3112	ENSG00000241106
Not_differentially_expressed	-0.11	Refined nonISG	NonISG	Other	NonISG	HGNC:14051	NM_032476	NP_115865	ENST00000399312	MRPS6	64968	ENSG00000243927
Not_differentially_expressed	-0.26	Refined nonISG	Other	Other	Other	HGNC:34348	NM_001013642	NP_001013664	ENST00000522111	TRNP1	388610	ENSG00000253368
Up_regulated	2.54	Refined ISG	ISG	ISG	Other	HGNC:17591	NM_194284	NP_919260	ENST00000519106	CLDN23	137075	ENSG00000253958
Not_differentially_expressed	0.03	Refined nonISG	NonISG	NonISG	Other	HGNC:23057	NM_018462	NP_060932	ENST00000530758	BRK1	55845	ENSG00000254999
Not_differentially_expressed	-0.17	Refined nonISG	NonISG	Other	Other	HGNC:14874	NM_024505	NP_078781	ENST00000388866	NOX5	79400	ENSG00000255346
Up_regulated	0.71	Refined ISG	ISG	ISG	Other	HGNC:2542	NM_001334	NP_001325	ENST00000433477	CTSO	1519	ENSG00000256043
Up_regulated	0.65	Refined ISG	ISG	ISG	NonISG	HGNC:27406	NM_178511	NP_848606	ENST00000552360	INAFM1	255783	ENSG00000257704
Not_differentially_expressed	-0.08	Refined nonISG	Other	Other	Other	HGNC:26449	NM_001099694	NP_001093164	ENST00000421239	ZNF578	147660	ENSG00000258405
Down_regulated (IRG)	-1.04	Refined nonISG	NonISG	NonISG	Other	HGNC:35165	NM_001301268	NP_001288197	ENST00000638170	INAFM2	100505573	ENSG00000259330
Not_differentially_expressed	-0.05	Refined nonISG	NonISG	NonISG	Other	HGNC:8710	NM_018924	NP_061747	ENST00000576222	PCDHGB3	56102	ENSG00000262209
Not_differentially_expressed	0.1	Refined nonISG	NonISG	Other	Other	HGNC:8702	NM_018917	NP_061740	ENST00000571252	PCDHGA4	56111	ENSG00000262576
Not_differentially_expressed	0.32	Refined nonISG	NonISG	Other	NonISG	HGNC:10378	NM_002949	NP_002940	ENST00000333676	MRPL12	6182	ENSG00000262814
