Description from OCISG 	Log2(Fold Change) from OCISG 	Type I IFN in human fibroblast cells(Main Label)	Type I IFN systems	Type II IFN systems	Type III IFN systems	HGNC ID	RefSeqAcc	RefSeq	Canonical transcript	Approved symbol	NCBI gene ID	Ensembl gene ID
Not_differentially_expressed	-0.37	Refined nonISG	NonISG	ISG	Other	HGNC:17649	NM_022361	NP_071756	ENST00000254765	POPDC3	64208	ENSG00000132429
Up_regulated	1.01	Refined ISG	ISG	Other	Other	HGNC:4765	NM_005324	NP_005315	ENST00000254810	H3-3B	3021	ENSG00000132475
Up_regulated	5	Refined ISG	Other	Other	Other	HGNC:30932	NM_017523	NP_059993	ENST00000361842	XAF1	54739	ENSG00000132530
Not_differentially_expressed	-0.33	Refined nonISG	NonISG	Other	Other	HGNC:15763	NM_006466	NP_006457	ENST00000377603	POLR3F	10621	ENSG00000132664
Up_regulated	0.72	Refined ISG	ISG	ISG	Other	HGNC:7644	NM_002482	NP_002473	ENST00000350030	NASP	4678	ENSG00000132780
Up_regulated	1.98	Refined ISG	ISG	ISG	NonISG	HGNC:15879	NM_030877	NP_110517	ENST00000361383	CTNNBL1	56259	ENSG00000132792
Down_regulated (IRG)	-1.41	Refined nonISG	NonISG	NonISG	NonISG	HGNC:15818	NM_017495	NP_059965	ENST00000356208	RBM38	55544	ENSG00000132819
Up_regulated	0.56	Refined ISG	Other	Other	Other	HGNC:20294	NM_005800	NP_005791	ENST00000255304	USPL1	10208	ENSG00000132952
Up_regulated	0.57	Refined ISG	ISG	ISG	NonISG	HGNC:20330	NM_015932	NP_057016	ENST00000380842	POMP	51371	ENSG00000132963
Not_differentially_expressed	0.05	Refined nonISG	Other	Other	Other	HGNC:19429	NM_173854	NP_776253	ENST00000367137	SLC41A1	254428	ENSG00000133065
Not_differentially_expressed	-0.22	Refined nonISG	NonISG	NonISG	Other	HGNC:18621	NM_020751	NP_065802	ENST00000455146	COG6	57511	ENSG00000133103
Up_regulated	1.43	Refined ISG	ISG	ISG	Other	HGNC:24437	NM_018235	NP_060705	ENST00000324262	CNDP2	55748	ENSG00000133313
Up_regulated	3.42	Refined ISG	ISG	ISG	Other	HGNC:9869	NM_004585	NP_004576	ENST00000255688	PLAAT4	5920	ENSG00000133321
Up_regulated	6.88	Refined ISG	ISG	ISG	NonISG	HGNC:17824	NM_017878	NP_060348	ENST00000255695	PLAAT2	54979	ENSG00000133328
Up_regulated	3.62	Refined ISG	ISG	ISG	Other	HGNC:18486	NM_178140	NP_835260	ENST00000438447	PDZD2	23037	ENSG00000133401
Not_differentially_expressed	-0.1	Refined nonISG	NonISG	ISG	NonISG	HGNC:6512	NM_020117	NP_064502	ENST00000394434	LARS1	51520	ENSG00000133706
Up_regulated	1.95	Refined ISG	ISG	ISG	Other	HGNC:21147	NM_024787	NP_079063	ENST00000256257	RNF122	79845	ENSG00000133874
Not_differentially_expressed	0.01	Refined nonISG	NonISG	NonISG	NonISG	HGNC:20213	NM_016468	NP_057552	ENST00000389912	COX16	51241	ENSG00000133983
Not_differentially_expressed	-0.06	Refined nonISG	NonISG	Other	Other	HGNC:26199	NM_024713	NP_078989	ENST00000256544	KATNBL1	79768	ENSG00000134152
Not_differentially_expressed	-0.26	Refined nonISG	NonISG	Other	NonISG	HGNC:25512	NM_018061	NP_060531	ENST00000370025	PRPF38B	55119	ENSG00000134186
Not_differentially_expressed	0.02	Refined nonISG	NonISG	NonISG	Other	HGNC:4637	NM_000851	NP_000842	ENST00000256593	GSTM5	2949	ENSG00000134201
Not_differentially_expressed	-0.1	Refined nonISG	NonISG	Other	Other	HGNC:4635	NM_000849	NP_000840	ENST00000361066	GSTM3	2947	ENSG00000134202
Up_regulated	0.39	Refined ISG	ISG	ISG	NonISG	HGNC:654	NM_001659	NP_001650	ENST00000256682	ARF3	377	ENSG00000134287
Up_regulated	11.35	Refined ISG	Other	Other	Other	HGNC:30908	NM_080657	NP_542388	ENST00000382040	RSAD2	91543	ENSG00000134321
Up_regulated	1.37	Refined ISG	ISG	ISG	Other	HGNC:3971	NM_013409	NP_037541	ENST00000256759	FST	10468	ENSG00000134363
Up_regulated	4.78	Refined ISG	ISG	ISG	Other	HGNC:5978	NM_002189	NP_002180	ENST00000379977	IL15RA	3601	ENSG00000134470
Not_differentially_expressed	-0.13	Refined nonISG	Other	Other	Other	HGNC:31723	NM_032933	NP_116322	ENST00000383233	TMEM241	85019	ENSG00000134490
Up_regulated	0.66	Refined ISG	ISG	ISG	Other	HGNC:3333	NM_001423	NP_001414	ENST00000256951	EMP1	2012	ENSG00000134531
Up_regulated	0.41	Refined ISG	ISG	ISG	Other	HGNC:123	NM_001610	NP_001601	ENST00000672073	ACP2	53	ENSG00000134575
Not_differentially_expressed	0	Refined nonISG	NonISG	Other	Other	HGNC:2569	NM_001078171	NP_001071639	ENST00000257013	RTL8C	8933	ENSG00000134590
Up_regulated	1.15	Refined ISG	ISG	ISG	Other	HGNC:18444	NM_152431	NP_689644	ENST00000299001	PIWIL4	143689	ENSG00000134627
Not_differentially_expressed	-0.27	Refined nonISG	NonISG	Other	NonISG	HGNC:14629	NM_001256875	NP_001243804	ENST00000373055	CDCA8	55143	ENSG00000134690
Up_regulated	3.56	Refined ISG	ISG	ISG	Other	HGNC:2634	NM_000775	NP_000766	ENST00000371204	CYP2J2	1573	ENSG00000134716
Up_regulated	1.25	Refined ISG	ISG	ISG	NonISG	HGNC:17765	NM_016271	NP_057355	ENST00000261593	RNF138	51444	ENSG00000134758
Down_regulated (IRG)	-0.46	Refined nonISG	NonISG	Other	NonISG	HGNC:16034	NM_017693	NP_060163	ENST00000257336	BIVM	54841	ENSG00000134897
Not_differentially_expressed	0.2	Refined nonISG	NonISG	NonISG	Other	HGNC:8510	NM_012383	NP_036515	ENST00000346234	OSTF1	26578	ENSG00000134996
Up_regulated	0.5	Refined ISG	ISG	ISG	NonISG	HGNC:2537	NM_001912	NP_001903	ENST00000343150	CTSL	1514	ENSG00000135047
Up_regulated	2.51	Refined ISG	ISG	ISG	Other	HGNC:18437	NM_032782	NP_116171	ENST00000307851	HAVCR2	84868	ENSG00000135077
Up_regulated	2.51	Refined ISG	Other	Other	Other	HGNC:24808	NM_006700	NP_006691	ENST00000412615	TRAFD1	10906	ENSG00000135148
Up_regulated	1.07	Refined ISG	Other	Other	Other	HGNC:21754	NM_032936	NP_116325	ENST00000257663	TMEM60	85025	ENSG00000135211
Up_regulated	0.43	Refined ISG	ISG	ISG	Other	HGNC:8021	NM_002526	NP_002517	ENST00000257770	NT5E	4907	ENSG00000135318
Up_regulated	3.63	Refined ISG	ISG	ISG	Other	HGNC:6642	NM_005574	NP_005565	ENST00000257818	LMO2	4005	ENSG00000135363
Up_regulated	3.23	Refined ISG	ISG	ISG	Other	HGNC:30799	NM_024081	NP_076986	ENST00000257836	PRRG4	79056	ENSG00000135378
Not_differentially_expressed	-0.12	Refined nonISG	NonISG	Other	NonISG	HGNC:4117	NM_001478	NP_001469	ENST00000341156	B4GALNT1	2583	ENSG00000135454
Up_regulated	0.79	Refined ISG	ISG	ISG	Other	HGNC:172	NM_004302	NP_004293	ENST00000257963	ACVR1B	91	ENSG00000135503
Not_differentially_expressed	0.2	Refined nonISG	NonISG	Other	Other	HGNC:16994	NM_006812	NP_006803	ENST00000315970	OS9	10956	ENSG00000135506
Up_regulated	4.13	Refined ISG	Other	Other	Other	HGNC:11429	NM_003764	NP_003755	ENST00000367568	STX11	8676	ENSG00000135604
Up_regulated	1.26	Refined ISG	Other	Other	Other	HGNC:12613	NM_001252078	NP_001239007	ENST00000280377	USP15	9958	ENSG00000135655
Down_regulated (IRG)	-0.97	Refined nonISG	NonISG	NonISG	Other	HGNC:17905	NM_013241	NP_037373	ENST00000258201	FHOD1	29109	ENSG00000135723
Not_differentially_expressed	-0.36	Refined nonISG	NonISG	Other	Other	HGNC:6546	NM_007357	NP_031383	ENST00000366669	COG2	22796	ENSG00000135775
Up_regulated	0.41	Refined ISG	ISG	ISG	Other	HGNC:16784	NM_052966	NP_443198	ENST00000367511	NIBAN1	116496	ENSG00000135842
Not_differentially_expressed	-0.05	Refined nonISG	NonISG	Other	Other	HGNC:6492	NM_002293	NP_002284	ENST00000258341	LAMC1	3915	ENSG00000135862
Up_regulated	0.55	Refined ISG	ISG	Other	Other	HGNC:16650	NM_022915	NP_075066	ENST00000258383	MRPL44	65080	ENSG00000135900
Down_regulated (IRG)	-0.96	Refined nonISG	NonISG	Other	Other	HGNC:18242	NM_018171	NP_060641	ENST00000258530	APPL2	55198	ENSG00000136044
Up_regulated	0.5	Refined ISG	ISG	ISG	Other	HGNC:25645	NM_018370	NP_060840	ENST00000258534	DRAM1	55332	ENSG00000136048
Up_regulated	2.64	Refined ISG	Other	Other	Other	HGNC:17754	NM_018676	NP_061146	ENST00000258613	THSD1	55901	ENSG00000136114
Up_regulated	1.04	Refined ISG	ISG	ISG	Other	HGNC:17024	NM_001040443	NP_001035533	ENST00000378319	PHF11	51131	ENSG00000136147
Up_regulated	1.14	Refined ISG	ISG	Other	Other	HGNC:17423	NM_018641	NP_061111	ENST00000618655	CHST12	55501	ENSG00000136213
Up_regulated	0.41	Refined ISG	ISG	ISG	Other	HGNC:28868	NM_006547	NP_006538	ENST00000258729	IGF2BP3	10643	ENSG00000136231
Up_regulated	1.16	Refined ISG	Other	Other	Other	HGNC:12949	NM_007146	NP_009077	ENST00000581208	VEZF1	7716	ENSG00000136451
Up_regulated	6.45	Refined ISG	Other	Other	Other	HGNC:23992	NM_022147	NP_071430	ENST00000259030	RTP4	64108	ENSG00000136514
Not_differentially_expressed	-0.14	Refined nonISG	NonISG	NonISG	Other	HGNC:24124	NM_004301	NP_004292	ENST00000429709	ACTL6A	86	ENSG00000136518
Not_differentially_expressed	0.06	Refined nonISG	NonISG	Other	Other	HGNC:4127	NM_014568	NP_055383	ENST00000259056	GALNT5	11227	ENSG00000136542
Up_regulated	0.53	Refined ISG	Other	Other	Other	HGNC:11562	NM_001199135	NP_001186064	ENST00000392749	TANK	10010	ENSG00000136560
Up_regulated	0.79	Refined ISG	ISG	ISG	NonISG	HGNC:4978	NM_021958	NP_068777	ENST00000366903	HLX	3142	ENSG00000136630
Not_differentially_expressed	0.04	Refined nonISG	Other	Other	Other	HGNC:14579	NM_007259	NP_009190	ENST00000644510	VPS45	11311	ENSG00000136631
Up_regulated	0.95	Refined ISG	Other	Other	Other	HGNC:10439	NM_012424	NP_036556	ENST00000366960	RPS6KC1	26750	ENSG00000136643
Down_regulated (IRG)	-0.6	Refined nonISG	NonISG	Other	NonISG	HGNC:5201	NM_004807	NP_004798	ENST00000259241	HS6ST1	9394	ENSG00000136720
Not_differentially_expressed	-0.21	Refined nonISG	NonISG	NonISG	Other	HGNC:24932	NM_016520	NP_057604	ENST00000372447	C9orf78	51759	ENSG00000136819
Up_regulated	1.41	Refined ISG	Other	Other	Other	HGNC:11432	NM_017919	NP_060389	ENST00000259400	STX17	55014	ENSG00000136874
Down_regulated (IRG)	-0.54	Refined nonISG	Other	Other	Other	HGNC:25988	NM_017746	NP_060216	ENST00000374902	TEX10	54881	ENSG00000136891
Not_differentially_expressed	-0.13	Refined nonISG	Other	Other	Other	HGNC:8770	NM_005388	NP_005379	ENST00000259467	PDCL	5082	ENSG00000136940
Down_regulated (IRG)	-0.84	Refined nonISG	NonISG	NonISG	NonISG	HGNC:17631	NM_022490	NP_071935	ENST00000377798	POLR1E	64425	ENSG00000137054
Up_regulated	4.8	Refined ISG	ISG	ISG	Other	HGNC:4376	NM_006877	NP_006868	ENST00000259727	GMPR	2766	ENSG00000137198
Up_regulated	1.26	Refined ISG	ISG	ISG	Other	HGNC:21077	NM_015050	NP_055865	ENST00000373451	CMTR1	23070	ENSG00000137200
Up_regulated	0.46	Refined ISG	Other	Other	Other	HGNC:17735	NM_018426	NP_060896	ENST00000323267	TMEM63B	55362	ENSG00000137216
Up_regulated	2.32	Refined ISG	ISG	ISG	NonISG	HGNC:6119	NM_002460	NP_002451	ENST00000380956	IRF4	3662	ENSG00000137265
Up_regulated	1.75	Refined ISG	ISG	ISG	Other	HGNC:10019	NM_001354930	NP_001341859	ENST00000259808	RIPK1	8737	ENSG00000137275
Not_differentially_expressed	-0.4	Refined nonISG	NonISG	NonISG	Other	HGNC:26752	NM_001300975	NP_001287904	ENST00000533342	ANKRD42	338699	ENSG00000137494
Up_regulated	3.93	Refined ISG	ISG	ISG	NonISG	HGNC:5987	NM_001039660	NP_001034749	ENST00000393703	IL18BP	10068	ENSG00000137496
Not_differentially_expressed	-0.5	Refined nonISG	NonISG	Other	Other	HGNC:26274	NM_024678	NP_078954	ENST00000281038	NARS2	79731	ENSG00000137513
Up_regulated	4.05	Refined ISG	Other	Other	Other	HGNC:19046	NM_030958	NP_112220	ENST00000260126	SLCO5A1	81796	ENSG00000137571
Up_regulated	3.85	Refined ISG	ISG	ISG	Other	HGNC:25942	NM_017631	NP_060101	ENST00000393743	DDX60	55601	ENSG00000137628
Not_differentially_expressed	0.02	Refined nonISG	NonISG	NonISG	Other	HGNC:3638	NM_004109	NP_004100	ENST00000260270	FDX1	2230	ENSG00000137714
Up_regulated	2.8	Refined ISG	ISG	ISG	Other	HGNC:1499	NM_001257118	NP_001244047	ENST00000533400	CASP1	834	ENSG00000137752
Not_differentially_expressed	0.02	Refined nonISG	NonISG	Other	NonISG	HGNC:6845	NM_145160	NP_660143	ENST00000178640	MAP2K5	5607	ENSG00000137764
Up_regulated	0.83	Refined ISG	Other	Other	Other	HGNC:20390	NM_021199	NP_067022	ENST00000260324	SQOR	58472	ENSG00000137767
Down_regulated (IRG)	-0.51	Refined nonISG	NonISG	Other	Other	HGNC:29536	NM_014994	NP_055809	ENST00000457542	MAPKBP1	23005	ENSG00000137802
Up_regulated	2.52	Refined ISG	Other	Other	Other	HGNC:26269	NM_024956	NP_079232	ENST00000260403	TMEM62	80021	ENSG00000137842
Up_regulated	3.13	Refined ISG	Other	Other	Other	HGNC:15680	NM_016642	NP_057726	ENST00000320955	SPTBN5	51332	ENSG00000137877
Not_differentially_expressed	-0.17	Refined nonISG	Other	Other	Other	HGNC:26242	NM_024686	NP_078962	ENST00000260505	TTLL7	79739	ENSG00000137941
Up_regulated	1.28	Refined ISG	ISG	ISG	Other	HGNC:4648	NM_001514	NP_001505	ENST00000370500	GTF2B	2959	ENSG00000137947
Up_regulated	8.66	Refined ISG	ISG	ISG	Other	HGNC:17817	NM_006820	NP_006811	ENST00000370751	IFI44L	10964	ENSG00000137959
Up_regulated	5.64	Refined ISG	ISG	ISG	Other	HGNC:16938	NM_006417	NP_006408	ENST00000370747	IFI44	10561	ENSG00000137965
Up_regulated	3.79	Refined ISG	ISG	ISG	Other	HGNC:23166	NM_033109	NP_149100	ENST00000447944	PNPT1	87178	ENSG00000138035
Not_differentially_expressed	-0.25	Refined nonISG	NonISG	NonISG	Other	HGNC:9356	NM_013388	NP_037520	ENST00000260643	PREB	10113	ENSG00000138073
Up_regulated	0.46	Refined ISG	ISG	ISG	Other	HGNC:3656	NM_013451	NP_038479	ENST00000359263	MYOF	26509	ENSG00000138119
Up_regulated	1.86	Refined ISG	ISG	ISG	Other	HGNC:1907	NM_003956	NP_003947	ENST00000371852	CH25H	9023	ENSG00000138135
Not_differentially_expressed	-0.07	Refined nonISG	NonISG	Other	NonISG	HGNC:1161	NM_018131	NP_060601	ENST00000371485	CEP55	55165	ENSG00000138180
Not_differentially_expressed	-0.57	Refined nonISG	NonISG	Other	Other	HGNC:2939	NM_001080449	NP_001073918	ENST00000358410	DNA2	1763	ENSG00000138346
Up_regulated	1.04	Refined ISG	Other	Other	Other	HGNC:11365	NM_003151	NP_003142	ENST00000392320	STAT4	6775	ENSG00000138378
Up_regulated	0.54	Refined ISG	ISG	ISG	NonISG	HGNC:24217	NM_004882	NP_004873	ENST00000342016	CIR1	9541	ENSG00000138433
Down_regulated (IRG)	-0.6	Refined nonISG	NonISG	ISG	NonISG	HGNC:14440	NM_173511	NP_775782	ENST00000392238	FAM117B	150864	ENSG00000138439
Up_regulated	0.47	Refined ISG	Other	Other	Other	HGNC:30227	NM_032802	NP_116191	ENST00000261854	SPPL2A	84888	ENSG00000138600
Not_differentially_expressed	-0.31	Refined nonISG	NonISG	Other	Other	HGNC:1980	NM_003613	NP_003604	ENST00000261883	CILP	8483	ENSG00000138615
Up_regulated	7.98	Refined ISG	ISG	ISG	Other	HGNC:24368	NM_016323	NP_057407	ENST00000264350	HERC5	51191	ENSG00000138646
Not_differentially_expressed	-0.03	Refined nonISG	NonISG	Other	Other	HGNC:1077	NM_001203	NP_001194	ENST00000515059	BMPR1B	658	ENSG00000138696
Up_regulated	0.95	Refined ISG	Other	Other	Other	HGNC:1665	NM_005506	NP_005497	ENST00000264896	SCARB2	950	ENSG00000138760
Not_differentially_expressed	0.22	Refined nonISG	Other	Other	Other	HGNC:30422	NM_020859	NP_065910	ENST00000296043	SHROOM3	57619	ENSG00000138771
Up_regulated	1.12	Refined ISG	ISG	Other	Other	HGNC:25067	NM_020395	NP_065128	ENST00000340139	INTS12	57117	ENSG00000138785
Up_regulated	0.59	Refined ISG	ISG	ISG	Other	HGNC:24649	NM_018638	NP_061108	ENST00000266517	ETNK1	55500	ENSG00000139163
Down_regulated (IRG)	-0.51	Refined nonISG	Other	Other	Other	HGNC:25308	NM_032256	NP_115632	ENST00000266534	TMEM117	84216	ENSG00000139173
Up_regulated	0.52	Refined ISG	ISG	ISG	Other	HGNC:21265	NM_016546	NP_057630	ENST00000266542	C1RL	51279	ENSG00000139178
Up_regulated	1.44	Refined ISG	ISG	ISG	Other	HGNC:3072	NM_001946	NP_001937	ENST00000279488	DUSP6	1848	ENSG00000139318
Up_regulated	1.19	Refined ISG	Other	Other	Other	HGNC:30404	NM_001304993	NP_001291922	ENST00000403593	SDSL	113675	ENSG00000139410
Not_differentially_expressed	0.09	Refined nonISG	NonISG	Other	Other	HGNC:19331	NM_052845	NP_443077	ENST00000545712	MMAB	326625	ENSG00000139428
Up_regulated	1.91	Refined ISG	Other	Other	Other	HGNC:11460	NM_001032386	NP_001027558	ENST00000266971	SUOX	6821	ENSG00000139531
Not_differentially_expressed	-0.23	Refined nonISG	NonISG	NonISG	Other	HGNC:28412	NM_024068	NP_076973	ENST00000267023	NABP2	79035	ENSG00000139579
Not_differentially_expressed	-0.25	Refined nonISG	Other	Other	Other	HGNC:27465	NM_001004304	NP_001004304	ENST00000416904	ZNF740	283337	ENSG00000139651
Up_regulated	2.86	Refined ISG	ISG	ISG	Other	HGNC:18260	NM_017817	NP_060287	ENST00000267328	RAB20	55647	ENSG00000139832
Down_regulated (IRG)	-0.65	Refined nonISG	NonISG	NonISG	NonISG	HGNC:7886	NM_002515	NP_002506	ENST00000539517	NOVA1	4857	ENSG00000139910
Not_differentially_expressed	-0.38	Refined nonISG	NonISG	Other	NonISG	HGNC:20126	NM_174891	NP_777551	ENST00000547315	CLBA1	122616	ENSG00000140104
Up_regulated	4.22	Refined ISG	Other	Other	Other	HGNC:12729	NM_004184	NP_004175	ENST00000392882	WARS1	7453	ENSG00000140105
Up_regulated	1.57	Refined ISG	ISG	ISG	NonISG	HGNC:28571	NM_153374	NP_699205	ENST00000267838	LYSMD2	256586	ENSG00000140280
Not_differentially_expressed	-0.44	Refined nonISG	NonISG	NonISG	NonISG	HGNC:29153	NM_014952	NP_055767	ENST00000416165	BAHD1	22893	ENSG00000140320
Down_regulated (IRG)	-0.63	Refined nonISG	NonISG	Other	Other	HGNC:5001	NM_001304504	NP_001291433	ENST00000336216	HMG20A	10363	ENSG00000140382
Up_regulated	1.07	Refined ISG	ISG	ISG	NonISG	HGNC:13519	NM_022566	NP_072088	ENST00000267984	TLNRD1	59274	ENSG00000140406
Down_regulated (IRG)	-1.44	Refined nonISG	NonISG	ISG	Other	HGNC:28087	NM_183376	NP_899232	ENST00000268042	ARRDC4	91947	ENSG00000140450
Up_regulated	2.81	Refined ISG	ISG	ISG	ISG	HGNC:9113	NM_033238	NP_150241	ENST00000268058	PML	5371	ENSG00000140464
Not_differentially_expressed	-0.37	Refined nonISG	Other	Other	Other	HGNC:28704	NM_152259	NP_689472	ENST00000268138	TICRR	90381	ENSG00000140534
Not_differentially_expressed	-0.05	Refined nonISG	NonISG	Other	Other	HGNC:26148	NM_022769	NP_073606	ENST00000268184	CRTC3	64784	ENSG00000140577
Not_differentially_expressed	0.16	Refined nonISG	Other	Other	Other	HGNC:17718	NM_014300	NP_055115	ENST00000268220	SEC11A	23478	ENSG00000140612
Not_differentially_expressed	-0.34	Refined nonISG	NonISG	Other	Other	HGNC:24678	NM_001080432	NP_001073901	ENST00000471389	FTO	79068	ENSG00000140718
Not_differentially_expressed	0.09	Refined nonISG	NonISG	Other	NonISG	HGNC:17211	NM_014003	NP_054722	ENST00000268482	DHX38	9785	ENSG00000140829
Not_differentially_expressed	0.03	Refined nonISG	NonISG	Other	Other	HGNC:15456	NM_003791	NP_003782	ENST00000343411	MBTPS1	8720	ENSG00000140943
Not_differentially_expressed	0.05	Refined nonISG	Other	Other	Other	HGNC:25047	NM_033413	NP_219481	ENST00000269025	LRRC46	90506	ENSG00000141294
Not_differentially_expressed	0.11	Refined nonISG	Other	Other	Other	HGNC:30381	NM_138355	NP_612364	ENST00000290216	SCRN2	90507	ENSG00000141295
Up_regulated	1.59	Refined ISG	ISG	ISG	NonISG	HGNC:26136	NM_001242409	NP_001229338	ENST00000269209	GAREM1	64762	ENSG00000141441
Up_regulated	0.82	Refined ISG	ISG	ISG	Other	HGNC:16398	NM_080597	NP_542164	ENST00000319481	OSBPL1A	114876	ENSG00000141447
Up_regulated	0.79	Refined ISG	ISG	ISG	Other	HGNC:24326	NM_013326	NP_037458	ENST00000269221	RMC1	29919	ENSG00000141452
Not_differentially_expressed	-0.05	Refined nonISG	NonISG	Other	Other	HGNC:712	NM_004313	NP_004304	ENST00000269260	ARRB2	409	ENSG00000141480
Down_regulated (IRG)	-0.77	Refined nonISG	NonISG	ISG	Other	HGNC:18284	NM_006822	NP_006813	ENST00000571995	RAB40B	10966	ENSG00000141542
Up_regulated	0.38	Refined ISG	ISG	ISG	Other	HGNC:29916	NM_012336	NP_036468	ENST00000309794	NARF	26502	ENSG00000141562
Up_regulated	2.63	Refined ISG	Other	Other	Other	HGNC:10707	NM_003004	NP_002995	ENST00000269389	SECTM1	6398	ENSG00000141574
Up_regulated	1.61	Refined ISG	ISG	ISG	Other	HGNC:1554	NM_003655	NP_003646	ENST00000269397	CBX4	8535	ENSG00000141582
Not_differentially_expressed	0.35	Refined nonISG	NonISG	Other	Other	HGNC:6878	NM_002747	NP_002738	ENST00000400384	MAPK4	5596	ENSG00000141639
Up_regulated	2.89	Refined ISG	Other	Other	Other	HGNC:22916	NM_017742	NP_060212	ENST00000269499	ZCCHC2	54877	ENSG00000141664
Not_differentially_expressed	-0.25	Refined nonISG	Other	Other	Other	HGNC:1544	NM_182511	NP_872317	ENST00000269503	CBLN2	147381	ENSG00000141668
Not_differentially_expressed	-0.04	Refined nonISG	NonISG	NonISG	NonISG	HGNC:28300	NM_052935	NP_443167	ENST00000435506	NT5C3B	115024	ENSG00000141698
Up_regulated	0.32	Refined ISG	ISG	ISG	Other	HGNC:5473	NM_001552	NP_001543	ENST00000269593	IGFBP4	3487	ENSG00000141753
Not_differentially_expressed	0.41	Refined nonISG	Other	Other	Other	HGNC:25058	NM_033513	NP_277048	ENST00000359315	TPGS1	91978	ENSG00000141933
Up_regulated	0.6	Refined ISG	ISG	ISG	Other	HGNC:25153	NM_138401	NP_612410	ENST00000317040	MVB12A	93343	ENSG00000141971
Up_regulated	1.07	Refined ISG	ISG	ISG	ISG	HGNC:5414	NM_021034	NP_066362	ENST00000399808	IFITM3	10410	ENSG00000142089
Not_differentially_expressed	0.07	Refined nonISG	NonISG	ISG	Other	HGNC:5432	NM_000629	NP_000620	ENST00000270139	IFNAR1	3454	ENSG00000142166
Not_differentially_expressed	-0.09	Refined nonISG	Other	Other	Other	HGNC:30660	NM_005500	NP_005491	ENST00000270225	SAE1	10055	ENSG00000142230
Not_differentially_expressed	-0.41	Refined nonISG	NonISG	Other	Other	HGNC:13201	NM_030957	NP_112219	ENST00000597188	ADAMTS10	81794	ENSG00000142303
Not_differentially_expressed	-0.16	Refined nonISG	Other	Other	Other	HGNC:25588	NM_018242	NP_060712	ENST00000270570	SLC47A1	55244	ENSG00000142494
Not_differentially_expressed	0.26	Refined nonISG	NonISG	ISG	Other	HGNC:21145	NM_020650	NP_065701	ENST00000270645	RCN3	57333	ENSG00000142552
Up_regulated	0.49	Refined ISG	ISG	ISG	Other	HGNC:9965	NM_001042681	NP_001036146	ENST00000400908	RERE	473	ENSG00000142599
Up_regulated	0.55	Refined ISG	ISG	ISG	Other	HGNC:26604	NM_153213	NP_694945	ENST00000270747	ARHGEF19	128272	ENSG00000142632
Not_differentially_expressed	-0.11	Refined nonISG	NonISG	Other	Other	HGNC:28670	NM_024329	NP_077305	ENST00000375980	EFHD2	79180	ENSG00000142634
Not_differentially_expressed	-0.08	Refined nonISG	NonISG	ISG	Other	HGNC:8891	NM_002631	NP_002622	ENST00000270776	PGD	5226	ENSG00000142657
Not_differentially_expressed	0.24	Refined nonISG	NonISG	Other	Other	HGNC:26679	NM_152372	NP_689585	ENST00000374434	MYOM3	127294	ENSG00000142661
